OTU_ID	CK0_1	CK0_2	CK0_3	GCP11_1	GCP11_2	GCP11_3	GCP16_1	GCP16_2	GCP16_3	GCP18_1	GCP18_2	GCP18_3	GCP19_1	GCP19_2	GCP19_3	GCP01_1	GCP01_2	GCP01_3	GCP02_1	GCP02_2	GCP02_3	GCP03_1	GCP03_2	GCP03_3	GCP04_1	GCP04_2	GCP04_3	GCP05_1	GCP05_2	GCP05_3	GCP06_1	GCP06_2	GCP06_3	GCP08_1	GCP08_2	GCP08_3
OTU_435	22	19	4	0	0	0	0	0	0	0	0	0	0	0	0	26	87	185	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
OTU_44	8	1	33	53	177	106	31	60	73	0	0	0	49	39	468	14	6	30	2	34	51	2479	360	210	57	68	35	74	750	275	1	1	0	1	68	18
OTU_442	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	2	0
OTU_448	5	2	5	4	9	49	16	8	20	0	0	0	270	123	130	0	0	0	0	2	0	19	1	0	0	0	0	33	18	93	0	1	0	3	3	0
OTU_45	0	1	0	46	26	0	0	0	0	0	0	0	0	40	0	8	0	1	0	20	21	370	0	0	0	15	2	0	7	35	0	0	0	0	0	3
OTU_452	4	4	0	14	0	1	45	0	0	0	0	0	0	16	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
OTU_453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	26	0	0	0	0	0	0	0
OTU_460	0	0	4	2	0	0	0	2	0	0	0	0	0	3	3	0	0	0	0	0	0	128	4	13	8	1	1	2	2	0	0	0	0	1	0	0
OTU_471	8	34	74	0	0	0	0	0	0	0	0	0	0	0	0	13	29	41	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_475	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	964	9	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	59	39	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_484	0	0	0	73	12	0	0	0	2	5	46	0	6	3	0	0	0	0	0	1	0	0	0	0	0	1	0	8	33	77	1	2	1	0	3	0
OTU_486	0	0	0	2	6	1	1	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	21	351	14	1	1
OTU_494	4244	4985	2091	0	0	1	0	0	12	0	0	0	0	61	0	651	806	523	1	5	2	3	1	1	2	1	2	0	130	3	0	1	0	0	0	4
OTU_498	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	1	0	0	0	0	0	39	0	0	0	0	0	0	0
OTU_505	0	1	0	0	0	0	3	1	2	1	0	0	0	0	10	1	1	0	0	1	0	165	525	226	3	1	2	16	77	100	0	0	0	0	0	0
OTU_506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	1	0	0	0	6	1	0	0	0	0	0	0	0
OTU_507	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	56	31	35	72	184	546	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
OTU_508	5	2	0	1	1	3	0	2	5	39	58	5	0	1	0	0	0	0	0	0	0	45	17	11	27	1	0	1	100	86	24	207	14	0	0	0
OTU_511	1	1	4	5	0	0	71	242	71	0	0	0	0	268	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_528	1	0	1	1	38	0	40	0	15	0	0	0	0	0	0	2	8	27	3	49	33	903	1860	0	504	40	6	24	520	724	0	0	0	2	0	4
OTU_535	0	0	0	0	0	69	119	0	12	0	0	0	0	110	0	0	0	0	0	0	11	0	0	0	0	0	3	0	53	69	1	0	0	60	0	0
OTU_536	43	20	185	1	0	0	404	6	1	1	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU_537	0	0	0	0	0	0	212	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_54	0	0	4	8	0	0	11	34	0	0	0	0	0	0	105	0	0	0	0	23	0	0	0	0	0	0	4	14	19	0	0	0	0	4	14	0
OTU_546	9	9	14	0	0	0	1	6	1	1	0	0	0	7	16	0	2	11	7	4	3	132	1275	229	1	3	5	56	648	280	0	0	0	0	0	0
OTU_547	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	67	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_548	63	131	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_549	0	0	0	0	0	0	0	324	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU_550	0	1	0	0	0	0	0	15	0	0	0	0	0	0	0	0	6	6	5	39	11	0	175	0	3	0	0	11	0	0	0	0	0	0	0	0
OTU_559	42	103	188	35091	32955	27654	33035	34962	33516	16715	18581	15082	41692	39202	37910	89	2	2	5	5	0	3	1	918	3	4	2	94	924	508	23194	21489	24826	30496	38241	34338
OTU_567	0	0	0	0	3	2	2	1790	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	5	0	2	0
OTU_570	0	0	0	2	0	1	0	0	0	2	142	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	71	20	2	3	5	0
OTU_572	6	6	5	0	0	0	1	2	0	0	0	0	1	0	6	1	0	4	2	5	0	247	15	474	0	4	0	28	114	100	0	0	0	0	0	0
OTU_574	38	403	42	0	0	0	0	47	0	0	0	0	0	0	0	1546	2832	2402	4	3	3	269	143	15	2	1	0	2	59	2	0	1	0	0	15	0
OTU_584	0	0	7	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	1	0	0	4	0	5	0	0	0	7	32	32	0	0	0	0	0	0
OTU_586	0	0	0	18	45	9	5	6	54	45	3	60	3	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	81	37	34	13	27
OTU_587	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	16	1	3	6	369	120	46	2	0	3	4	107	2	0	0	0	0	0	0
OTU_588	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_589	13	0	1	0	0	0	0	0	0	0	0	0	24	0	0	0	1	1	0	104	123	145	0	0	473	49	2	1	540	130	0	0	0	0	0	0
OTU_590	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	24	6	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_601	0	0	0	5	2	1	1	3	2	1	1	4	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	3	4	1
OTU_604	22	30	0	0	0	0	0	0	0	0	0	0	0	0	0	27	307	354	6	0	0	43	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_613	0	0	0	1	2	1	674	34	0	0	0	2	2	0	1	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
OTU_614	0	0	0	0	1	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_615	84	38	95	0	0	0	17	0	0	0	0	0	0	0	0	1544	933	772	3	0	4	0	0	1	1	2	1	3	51	1	0	0	0	21	0	0
OTU_617	25	22	0	0	20	0	0	0	11	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0
OTU_62	0	0	0	0	0	0	343	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_620	0	12	0	0	0	0	0	7	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0
OTU_634	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	0	24	0	0	0	1	0	0	18	1	0	0	0	0	0	0
OTU_639	3	0	0	4115	6430	663	104	143	9364	4489	704	3027	103	93	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4899	5358	1467	2493	785	1237
OTU_640	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	274	234	3	1	0	0	0	0	0	0	1	0	42	0	0	0	0	0	0	0
OTU_641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	122	0	0	2	1	0	81	0	0	0	0	0	0	2
OTU_642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	69	80	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_643	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	51	26	74	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
OTU_644	0	0	34	0	0	0	12	0	0	0	0	0	30	0	0	4	0	0	0	0	0	0	0	202	0	0	2	0	0	0	0	0	0	0	0	0
OTU_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	6	0	0	0	0	0	110	0	1	0	0	0	0	0	0	0	0
OTU_650	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	22	22	0	0	0	0	0	0
OTU_651	8	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
OTU_652	93	59	71	0	0	0	0	0	0	0	0	0	0	0	0	766	506	262	1	1	4	0	2	0	55	1	2	2	1	2	0	0	0	0	0	0
OTU_654	1	0	0	0	0	0	61	0	0	0	0	0	0	0	0	186	492	373	0	1	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0
OTU_655	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	209	409	174	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
OTU_657	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	31	47	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_658	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	21	0	14	0	0	35	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0
OTU_659	0	0	0	0	0	0	41	0	0	0	0	0	0	1	78	0	0	0	2	0	0	109	0	1	0	19	0	0	0	0	0	0	1	0	0	0
OTU_670	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	56	0	0	0	0	33	59	0	0	0	0	0	0
OTU_676	1535	77	43	0	0	0	7	0	0	0	0	0	0	0	0	869	5130	5711	10	5	5	356	81	273	6	13	13	5	111	3	0	0	0	0	0	0
OTU_680	0	0	0	12	7	0	0	0	15	26	3	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	10	7	3	1	3
OTU_682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	326	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
OTU_685	557	71	203	0	0	0	0	0	0	0	0	0	0	0	0	141	128	270	1	0	13	1	1	68	0	1	1	16	39	0	0	0	0	0	0	1
OTU_688	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	16	0	0	0	0	13	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0
OTU_69	40	15	26	1	4	0	0	0	0	0	4	4	14	3	1	48	56	27	13882	8109	6110	27	34	25	46	36797	47460	34355	14396	13657	2	5	0	3	1	0
OTU_690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	3	0	93	0	0	0	0	0	0	0
OTU_691	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	67	0	101	0	0	0	0	0	0	0	0	0	0	4	0
OTU_694	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	57	0	0	0	0	2	0
OTU_696	0	0	27	0	0	24	0	34	0	0	0	0	0	0	0	4	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0
OTU_704	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	8	0	0	28	23	0	1	0	0	0	0	0	0	0	0	0	1	0	0	43	0
OTU_705	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	272	308	294	1	0	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
OTU_708	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	507	418	0	0	16	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_713	0	0	0	0	16	2	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0
OTU_717	0	0	0	0	10	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	1	0	0	0	0	0
OTU_727	862	2274	597	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	1	0	0	1	0	1	0	0	0	1	59	0	0	0	0	0	0	0
OTU_734	9	103	7	1	0	1	1	1	0	0	0	0	0	3	3	0	0	0	0	0	3	0	0	0	9	77	1	35	37	117	0	0	0	1	0	0
OTU_737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	385	309	0	1	1	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0
OTU_74	0	0	14	0	23	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	17	0	0
OTU_740	0	1	0	3	3	10	11	9	18	0	0	0	0	0	0	1	8	7	6	10	8	9	4	4	0	0	0	0	0	0	0	0	0	3	8	11
OTU_741	0	0	0	0	0	1	0	0	0	0	0	0	0	33	0	9	8	23	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
OTU_745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	1	0	0	0	1	0	61	0	0	0	0	0	0	0
OTU_749	112	161	199	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	8	0	25	0	61	186	0	0	0	0	82	0	0	0	0	0	0	0
OTU_750	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	53	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_751	0	0	0	21	16	9	0	4	0	0	0	0	1	7	0	0	0	0	0	0	0	1	0	0	0	1	0	0	14	47	0	0	0	1	0	0
OTU_752	38	70	40	1	1	5	3	6	2	0	0	0	3	2	0	1	4	1	3	18	6	14	116	23	142	21	0	0	142	298	0	0	0	0	4	1
OTU_756	0	15	0	0	7	0	22	0	0	0	0	0	0	0	0	0	0	0	0	19	7	181	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_758	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	2518	1	0	1	1	0	0	0	0	0	0	0
OTU_76	0	3	0	0	21	1	0	4	0	0	0	0	0	0	19	0	0	0	0	0	0	10	0	0	0	0	0	2	3	0	0	0	0	1	0	0
OTU_760	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	74	0	47	0	0	129	161	308	259	0	25	0	1	1	0	0	0	0	0	0	0
OTU_762	0	10	17	0	8	12	0	1	20	0	0	0	0	0	24	0	0	0	0	0	0	0	6	0	57	0	0	0	66	0	0	0	0	21	0	0
OTU_763	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	56	81	0	0	0	10	23	0	0	0	0	0	0	0
OTU_764	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	74	0	0	2	3	95	0	0	0	0	0	0
OTU_765	0	16	0	0	0	0	0	30	0	0	0	0	25	0	0	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_766	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	0	0	0	0	0	0	1	0
OTU_77	0	0	0	0	1	10	1	29	0	42	6	12	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	4	20	22	376
OTU_773	2	1	3	0	0	0	72	32	0	0	0	0	0	0	0	3767	3051	3209	4	3	29	140	2	64	3	4	6	4	2	2	0	0	0	0	0	0
OTU_774	7437	3550	1273	0	0	0	0	0	0	0	0	0	0	0	0	145	1	2	1	2	1	1	0	0	0	1	1	0	562	2	0	0	0	0	0	2
OTU_776	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_779	1	679	1923	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1134	196	2	2	2	2	1	1049	185	26	2	2	1	0	0	0	0	0	0
OTU_784	1	0	2	0	0	40	0	0	1	0	0	0	0	0	0	63	0	0	898	12	1	0	470	0	15	1	2	11	0	0	0	0	0	0	0	0
OTU_785	0	1	3	3	3	0	2	0	3	0	0	0	0	5	11	5	2	2	1	3	0	24	0	0	32	1	2	8	86	303	0	0	0	3	0	11
OTU_786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	331	2	0	0	0	0	0	0	0	0	0	0
OTU_787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	217	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_788	0	0	37	0	0	11	0	0	0	0	0	0	0	80	0	0	12	0	0	13	0	0	0	0	0	0	0	1	23	0	0	0	0	0	0	0
OTU_790	0	9	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	230	0	0	1	0	0	0	0	0	0	0	0
OTU_794	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	14	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
OTU_801	0	8	0	0	0	0	394	90	86	0	1	0	0	0	0	0	8	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_802	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	117	924	944	1	2	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0
OTU_811	0	14	59	14	0	40	128	0	0	0	1	0	58	2	0	30	2	8	0	0	25	625	816	141	1	2	8	71	33	52	0	0	0	12	6	3
OTU_812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	84	16	0	1	0	0	0	0	0	0	0	23	1	0	0	0	0	0	0	0
OTU_813	5	0	40	0	0	0	6	1	1	0	0	0	0	0	0	0	1	0	0	7	0	33	7	0	2	0	0	7	47	38	0	0	0	0	0	0
OTU_814	0	0	0	0	0	0	33	0	1	0	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_82	0	0	0	1	1	1	0	0	0	5	3	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	249	126	27	3	39
OTU_820	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2
OTU_823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	60	398	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_824	0	19	0	9	15	0	23	0	0	0	0	0	0	0	37	0	0	1	0	0	0	113	0	0	0	0	0	17	0	147	0	0	0	0	0	0
OTU_825	0	1	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	141	0	0	0	1	0	0	271	0	0	0	0	0	3
OTU_827	0	1	34	0	0	0	0	16	0	0	0	0	11	0	26	15	11	2	5	1	0	247	0	0	2	0	0	8	1	0	0	0	0	0	0	2
OTU_828	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	79	26	17	0	0	0	0	0	0	7	0	0	0	99	78	0	0	0	0	0	0
OTU_830	0	0	0	1	0	0	0	3	0	0	0	1	16	21	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
OTU_835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	1	0	0	19	0	0	0	0	0	0
OTU_841	0	1	1	1	0	0	24	0	0	0	0	0	0	0	0	0	2143	539	3	1	2	0	408	0	1	2	2	0	0	4	1	0	0	0	0	0
OTU_845	130	240	1080	5	0	0	0	30	24	0	0	0	0	42	0	224	61	102	52	147	608	96	0	0	0	2	4	0	94	1	0	0	1	37	0	0
OTU_849	4	25	72	0	37	0	0	0	0	0	0	0	0	0	0	934	341	185	29	220	44	6812	310	165	9	9	8	355	95	36	0	0	0	0	0	0
OTU_850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	14	0	0	0	0	18	0	0
OTU_856	353	741	351	0	0	0	0	0	0	0	0	0	0	0	0	5	8	5	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0
OTU_86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	92	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_861	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0	0	296	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_863	4	0	14	7	5	21	0	0	1	0	0	1	6	0	0	1	3	0	0	14	0	0	0	0	0	44	0	40	0	0	0	0	0	16	0	0
OTU_865	0	0	0	0	0	0	36	24	0	0	0	0	0	0	0	7	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
OTU_867	9	0	0	0	19	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	0
OTU_873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	36	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_875	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	1	2	0	0	0
OTU_876	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	1296	197	489	42	376	575	950	2	831	3	5	5	340	3	33	0	0	0	0	0	0
OTU_881	1	17	11	0	0	0	10	0	0	0	0	0	0	0	0	18	48	24	1470	1574	2732	1984	1086	583	105	1	6	39	26	112	0	0	0	0	0	0
OTU_882	67	371	233	0	0	0	1	26	0	0	0	0	0	0	19	1	0	21	1	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0
OTU_883	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	449	441	300	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0
OTU_884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	58	0	0	0	6	0	0
OTU_889	0	0	0	0	9	0	19	0	0	0	0	0	0	0	0	116	119	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_895	0	0	0	0	0	0	400	4	1	0	0	0	1	8	0	1	4	0	56	199	180	0	0	0	1	0	0	58	51	33	0	1	2	13	4	2
OTU_896	14	31	12	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	14	6	0	0	0	0	0	0
OTU_898	0	13	142	0	21	6	46	82	0	0	0	0	1	0	24	0	0	8	14	1	563	0	1	0	0	0	1	13	24	30	0	0	0	4	1	0
OTU_899	0	0	1	0	0	28	0	13	19	1	0	0	0	0	0	0	0	0	0	0	0	0	245	0	276	1	0	0	0	1	0	0	0	0	0	0
OTU_906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	24	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_92	0	0	0	0	21	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	8	0
OTU_920	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	20	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
OTU_921	2	0	0	10	0	0	0	0	0	0	0	0	58	12	0	7	0	0	11	20	0	107	729	0	2	1	1	0	143	40	0	0	0	0	0	0
OTU_923	0	0	0	0	0	0	64	0	0	0	0	0	10	0	0	40	11	0	1	23	0	0	455	1	0	0	0	1	0	1	0	1	0	0	0	0
OTU_924	0	0	0	0	0	0	9	0	0	0	0	1	19	0	0	9	2	0	0	20	0	0	0	0	46	0	0	5	0	48	0	0	0	0	0	0
OTU_926	4	40	4	0	0	0	0	0	0	0	0	0	0	0	0	3626	1108	1142	24	985	1315	1486	215	630	3	5	16	13	233	1052	0	0	0	0	0	0
OTU_927	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	581	1691	6346	11	5	20	1	3	3	4	10	8	7	4	6	0	0	0	0	0	0
OTU_929	1	15	57	0	0	0	0	32	0	0	0	0	0	0	0	0	0	5	17	36	162	51	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_93	29	34	26	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0
OTU_930	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	15	0
OTU_938	1	0	11	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_941	10	27	16	1	0	5	4	6	0	0	0	0	3	1	29	0	1	0	2	4	5	27	32	0	6	1	0	0	91	148	0	0	0	0	0	0
OTU_943	0	0	0	8	45	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	53	0	0	0	1	7	0	1
OTU_945	3	44	18	0	0	86	0	0	1	0	0	0	0	0	1	36	3	6	4515	205	1745	63	921	1	120	5	3	15	3	73	0	0	1	2	0	0
OTU_946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	269	571	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_947	6	15	40	5	1	0	36	126	0	0	4	0	0	0	1	9	15	5	4498	4412	2130	42	375	252	7110	350	46	77	276	283	1	2	0	0	9	0
OTU_948	0	0	0	0	87	0	0	69	0	0	0	0	0	0	0	5	47	0	6	13	0	0	0	0	1	24	0	9	0	52	0	0	0	0	1	0
OTU_95	0	0	1	106	95	3	1	0	22	51	85	194	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2669	4372	2873	1263	498	1759
OTU_951	0	6	130	4	2	4	22	8	3	0	0	0	0	0	12	35	0	25	8	49	34	115	569	0	353	42	6	33	0	271	1	1	1	10	29	1
OTU_952	1	0	3	0	0	0	0	10	0	0	0	0	2	0	0	7	0	6	9	39	224	1	335	0	101	1	2	1	53	1	0	0	0	0	0	0
OTU_953	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	114	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_955	0	0	0	7	0	11	0	0	0	0	0	0	52	1	0	4	4	34	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_956	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	35	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
